Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_M_erase(std::_Rb_tree_node<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >*) [418]
                0.00    0.00       2/2           std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::_Rb_tree_impl<std::less<std::pair<int, int> >, true>::~_Rb_tree_impl() [417]
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[421]    0.0    0.00    0.00       1         convexHull2D(std::pair<int, int>*, int, std::pair<int, int>*) [421]
                0.00    0.00    2994/7416        visible2D(std::pair<int, int>, std::pair<std::pair<int, int>, std::pair<int, int> >) [23]
                0.00    0.00    1160/1632        std::map<std::pair<std::pair<int, int>, std::pair<int, int> >, std::vector<int, std::allocator<int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::operator[](std::pair<std::pair<int, int>, std::pair<int, int> > const&) [50]
                0.00    0.00    1151/1151        std::vector<int, std::allocator<int> >::push_back(int const&) [61]
                0.00    0.00      12/63          std::pair<std::pair<int, int>, std::pair<int, int> >::pair<std::pair<int, int>&, std::pair<int, int>&, true>(std::pair<int, int>&, std::pair<int, int>&) [226]
                0.00    0.00      10/29          std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::end() const [318]
                0.00    0.00       6/6           std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::find(std::pair<std::pair<int, int>, std::pair<int, int> > const&) [384]
                0.00    0.00       6/72          std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::operator==(std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > > const&) const [204]
                0.00    0.00       4/106         std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::operator!=(std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > > const&) const [171]
                0.00    0.00       3/3           std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::insert(std::pair<std::pair<int, int>, std::pair<int, int> >&&) [397]
                0.00    0.00       3/15          facetSwap(std::pair<std::pair<int, int>, std::pair<int, int> >) [362]
                0.00    0.00       3/17          std::pair<std::pair<int, int>, std::pair<int, int> >::operator=(std::pair<std::pair<int, int>, std::pair<int, int> >&&) [357]
                0.00    0.00       3/16          std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > >::pair<std::pair<std::pair<int, int>, std::pair<int, int> >&, std::pair<std::pair<int, int>, std::pair<int, int> >&, true>(std::pair<std::pair<int, int>, std::pair<int, int> >&, std::pair<std::pair<int, int>, std::pair<int, int> >&) [360]
                0.00    0.00       3/17          std::pair<std::pair<int, int>, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >::pair<std::pair<int, int>&, true>(std::pair<int, int>&, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > const&) [358]
                0.00    0.00       3/17          _ZNSt3mapISt4pairIiiES0_IS0_IS1_S1_ES2_ESt4lessIS1_ESaIS0_IKS1_S3_EEE6insertIS0_IS1_S3_EEENSt9enable_ifIXsr16is_constructibleIS7_T_EE5valueES0_ISt17_Rb_tree_iteratorIS7_EbEE4typeEOSD_ [355]
                0.00    0.00       3/21          std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::operator*() const [337]
                0.00    0.00       3/82          std::vector<int, std::allocator<int> >::vector() [190]
                0.00    0.00       3/47          std::vector<int, std::allocator<int> >::operator=(std::vector<int, std::allocator<int> > const&) [248]
                0.00    0.00       3/266         std::vector<int, std::allocator<int> >::begin() [122]
                0.00    0.00       3/324         std::vector<int, std::allocator<int> >::end() [114]
                0.00    0.00       3/40          void std::sort<__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >) [276]
                0.00    0.00       3/479         std::vector<int, std::allocator<int> >::~vector() [83]
                0.00    0.00       3/3           std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::operator++() [396]
                0.00    0.00       2/2           __gthread_mutex_unlock(pthread_mutex_t*) <cycle 1> [124]
                0.00    0.00       2/20          std::map<std::pair<int, int>, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::end() [340]
                0.00    0.00       1/2           std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::begin() const [406]
                0.00    0.00       1/1           std::map<std::pair<int, int>, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::begin() [441]
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::operator++() [436]
                0.00    0.00       1/1           std::_Rb_tree_iterator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::operator!=(std::_Rb_tree_iterator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > const&) const [427]
                0.00    0.00       1/1           std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::set(std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&) [442]
                0.00    0.00       1/1           printFacetSet2D(std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >) [422]
                0.00    0.00       1/1           std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::~set() [443]
-----------------------------------------------
                0.00    0.00       1/1           convexHull2D(std::pair<int, int>*, int, std::pair<int, int>*) [421]
[422]    0.0    0.00    0.00       1         printFacetSet2D(std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >) [422]
                0.00    0.00      19/29          std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::end() const [318]
                0.00    0.00      19/106         std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::operator!=(std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > > const&) const [171]
                0.00    0.00      18/21          std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::operator*() const [337]
                0.00    0.00      18/43          std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::operator++(int) [263]
                0.00    0.00      18/18          printFacet2D(std::pair<std::pair<int, int>, std::pair<int, int> >) [350]
                0.00    0.00       1/1           std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::size() const [428]
                0.00    0.00       1/2           std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::begin() const [406]
                0.00    0.00       1/1           std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::_Rb_tree_const_iterator() [440]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::allocator() [432]
[423]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::new_allocator() [423]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::~allocator() [433]
[424]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::~new_allocator() [424]
-----------------------------------------------
                0.00    0.00       1/1           std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::allocator() [434]
[425]    0.0    0.00    0.00       1         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::new_allocator() [425]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true>::_Rb_tree_impl(std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true> const&) [462]
[426]    0.0    0.00    0.00       1         __gnu_cxx::__alloc_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_S_select_on_copy(std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&) [426]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > >::select_on_container_copy_construction(std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&) [435]
-----------------------------------------------
                0.00    0.00       1/1           convexHull2D(std::pair<int, int>*, int, std::pair<int, int>*) [421]
[427]    0.0    0.00    0.00       1         std::_Rb_tree_iterator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::operator!=(std::_Rb_tree_iterator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > const&) const [427]
-----------------------------------------------
                0.00    0.00       1/1           printFacetSet2D(std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >) [422]
[428]    0.0    0.00    0.00       1         std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::size() const [428]
                0.00    0.00       1/128         std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::size() const [163]
-----------------------------------------------
                0.00    0.00       1/1           main [7]
[429]    0.0    0.00    0.00       1         std::chrono::duration<long, std::ratio<1l, 1000000l> >::count() const [429]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree(std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&) [468]
[430]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_M_root() const [430]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > >* std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_M_copy<std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Alloc_node>(std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&, std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Alloc_node&) [466]
[431]    0.0    0.00    0.00       1         std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_M_begin() const [431]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true>::_Rb_tree_impl() [451]
[432]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::allocator() [432]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::new_allocator() [423]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true>::~_Rb_tree_impl() [452]
[433]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::~allocator() [433]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::~new_allocator() [424]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true>::_Rb_tree_impl() [463]
[434]    0.0    0.00    0.00       1         std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::allocator() [434]
                0.00    0.00       1/1           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::new_allocator() [425]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::__alloc_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > >::_S_select_on_copy(std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&) [426]
[435]    0.0    0.00    0.00       1         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > >::select_on_container_copy_construction(std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&) [435]
                0.00    0.00       1/2           std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > >::allocator(std::allocator<std::_Rb_tree_node<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&) [411]
-----------------------------------------------
                0.00    0.00       1/1           convexHull2D(std::pair<int, int>*, int, std::pair<int, int>*) [421]
[436]    0.0    0.00    0.00       1         std::_Rb_tree_iterator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >::operator++() [436]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_S_maximum(std::_Rb_tree_node_base*) [458]
[437]    0.0    0.00    0.00       1         std::_Rb_tree_node_base::_S_maximum(std::_Rb_tree_node_base*) [437]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_S_minimum(std::_Rb_tree_node_base*) [459]
[438]    0.0    0.00    0.00       1         std::_Rb_tree_node_base::_S_minimum(std::_Rb_tree_node_base*) [438]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true>::_Rb_tree_impl(std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_impl<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, true> const&) [462]
[439]    0.0    0.00    0.00       1         std::_Rb_tree_key_compare<std::less<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree_key_compare(std::less<std::pair<std::pair<int, int>, std::pair<int, int> > > const&) [439]
-----------------------------------------------
                0.00    0.00       1/1           printFacetSet2D(std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >) [422]
[440]    0.0    0.00    0.00       1         std::_Rb_tree_const_iterator<std::pair<std::pair<int, int>, std::pair<int, int> > >::_Rb_tree_const_iterator() [440]
-----------------------------------------------
                0.00    0.00       1/1           convexHull2D(std::pair<int, int>*, int, std::pair<int, int>*) [421]
[441]    0.0    0.00    0.00       1         std::map<std::pair<int, int>, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::begin() [441]
                0.00    0.00       1/7           std::_Rb_tree<std::pair<int, int>, std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > >, std::_Select1st<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > >, std::less<std::pair<int, int> >, std::allocator<std::pair<std::pair<int, int> const, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> > > > > >::begin() [381]
-----------------------------------------------
                0.00    0.00       1/1           convexHull2D(std::pair<int, int>*, int, std::pair<int, int>*) [421]
[442]    0.0    0.00    0.00       1         std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::set(std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&) [442]
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::_Rb_tree(std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > > const&) [468]
-----------------------------------------------
                0.00    0.00       1/1           convexHull2D(std::pair<int, int>*, int, std::pair<int, int>*) [421]
[443]    0.0    0.00    0.00       1         std::set<std::pair<std::pair<int, int>, std::pair<int, int> >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::~set() [443]
                0.00    0.00       2/2           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<int, int>, std::pair<int, int> >, std::_Identity<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<int, int>, std::pair<int, int> > > >::~_Rb_tree() [415]
-----------------------------------------------
                0.00    0.00       1/1           std::_Rb_tree<std::pair<std::pair<int, int>, std::pair<int, int> >, std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > >, std::_Select1st<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > >, std::less<std::pair<std::pair<int, int>, std::pair<int, int> > >, std::allocator<std::pair<std::pair<std::pair<int, int>, std::pair<int, int> > const, std::vector<int, std::allocator<int> > > > >::_M_get_insert_unique_pos(std::pair<std::pair<int, int>, std::pair<int, int> > const&) [453]
